id,isbn,title,author,genres,cover,published_year,rating
3676,0590475363,The mystery of the missing cat,Gertrude Chandler Warner,Cats,http://books.google.com/books/content?id=TZDsr_QvXZkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,3.8
3677,0590488120,These Happy Golden Years,Laura Ingalls Wilder,Adventure stories,http://books.google.com/books/content?id=591ySlNL2r8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1953,4.19
3678,0590488155,On the Banks of Plum Creek,Laura Ingalls Wilder,Family,http://books.google.com/books/content?id=DTMo9tftGN8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1965,4.2
3679,0590598872,Babysitters Club,Ann M. Martin,Juvenile Fiction,http://books.google.com/books/content?id=z3cBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,3.85
3680,0590692089,Mary Anne and the Little Princess,Ann M. Martin,Juvenile Fiction,http://books.google.com/books/content?id=Wl30GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1996,3.58
3681,0590764705,"Good-bye Stacey, Good-bye",Ann M. Martin,English language,http://books.google.com/books/content?id=BKx1KAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1988,3.65
3682,0590849026,Angels Don't Know Karate,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,,1996,3.8
3683,0590876120,The Littles and Their Amazing New Friend,John Peterson,Juvenile Fiction,http://books.google.com/books/content?id=3uy8G-2RWOAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.92
3684,0590956167,The Meanest Thing to Say,Bill Cosby;Varnette P. Honeywood,Juvenile Fiction,http://books.google.com/books/content?id=BCaaNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,3.53
3685,0590975005,The BFG,Roald Dahl,Dreams,http://books.google.com/books/content?id=Az9hbS7zbuUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1982,4.22
3686,0590988492,Wanted!,Caroline B. Cooney,Juvenile Fiction,,1997,3.68
3687,0593040597,The Illustrated A Brief History of Time,Stephen W. Hawking,Cosmology,http://books.google.com/books/content?id=pe7TOAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1996,4.16
3688,0593043162,A Brief History of Time,Stephen Hawking,Cosmology,http://books.google.com/books/content?id=v6CQvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,4.16
3689,0595092144,Firedrake,Richard A. Knaak,Fiction,,2000,3.78
3690,0595272096,Vesco from Wall Street to Castro's Cuba,Arthur Herzog,BIOGRAPHY & AUTOBIOGRAPHY,http://books.google.com/books/content?id=RWAP4tMr7PUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,4.17
3691,0595321801,The Changeling,Zilpha Keatley Snyder,Juvenile Fiction,http://books.google.com/books/content?id=bpaT5DgvTdgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,4.17
3692,0596003064,High performance MySQL,Jeremy D. Zawodny;Derek J. Balling,Computers,http://books.google.com/books/content?id=pspQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.24
3693,0596006624,Hackers & Painters,Paul Graham,Computers,http://books.google.com/books/content?id=shycAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,4.06
3694,0596006799,BSD Hacks,Dru Lavigne,Computers,http://books.google.com/books/content?id=e6ebAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,3.79
3695,0596006934,IMovie 4 & IDVD,David Pogue,Computers,http://books.google.com/books/content?id=iHWandF67TIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,3.25
3696,0596523696,Ruby Cookbook,Lucas Carlson;Leonard Richardson,Computers,http://books.google.com/books/content?id=E_KMa5Zab0MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2006,3.82
3697,059652708X,MySQL Cookbook,Paul DuBois,Computers,http://books.google.com/books/content?id=hVq4K3px5_kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2007,3.99
3698,0596527411,CSS Cookbook,Christopher Schmitt,Computers,,2006,3.88
3699,0600601161,The New Hite Report,Shere Hite,Sexual behavior surveys,http://books.google.com/books/content?id=7gzFQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.76
3700,0606349154,One Hundred Years of Solitude,Gabriel Garcia Marquez;Gregory Rabassa,Fiction,http://books.google.com/books/content?id=VshEPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.06
3701,0609602195,The Barefoot Contessa Cookbook,Ina Garten,Cooking,http://books.google.com/books/content?id=5eIVAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,4.15
3702,0609610570,Execution,Larry Bossidy;Ram Charan;Charles Burck,Business & Economics,http://books.google.com/books/content?id=H-yLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.86
3703,0609801406,Full House,Stephen Jay Gould,Science,http://books.google.com/books/content?id=E4JAjd9v8XYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,3.95
3704,0609804243,Awakening Intuition,Mona Lisa Schulz,Health & Fitness,http://books.google.com/books/content?id=Krb1esfF0a4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.92
3705,0609808346,Dispatches from the Tenth Circle,Robert Siegel,Humor,http://books.google.com/books/content?id=7vTrdF38Q_sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.2
3706,0613013379,Theater Shoes,Noel Streatfeild,Juvenile Fiction,http://books.google.com/books/content?id=SDntRC5-ZwUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,4.02
3707,0613371658,The Princess Diaries,Meg Cabot,Juvenile Fiction,http://books.google.com/books/content?id=KpjTpilQrdgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,3.78
3708,0613926552,Laura Ingalls Wilder Country,"William Anderson;William T Anderson, Ed.",History,http://books.google.com/books/content?id=uSRWPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1990,4.23
3709,0613996984,East of Eden,John Steinbeck,Fiction,http://books.google.com/books/content?id=E7sfPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,4.37
3710,0618002235,The Two Towers,John Ronald Reuel Tolkien,Fiction,http://books.google.com/books/content?id=Bv6FxN76KeQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,4.44
3711,0618009361,Farmer Giles of Ham,John Ronald Reuel Tolkien,Fiction,http://books.google.com/books/content?id=rIXKwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.84
3712,0618042202,The ring sets out,John Ronald Reuel Tolkien,"Baggins, Frodo (Fictitious character)",http://books.google.com/books/content?id=C4M5PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1994,4.31
3713,0618056734,Unweaving the Rainbow,Richard Dawkins,Science,http://books.google.com/books/content?id=GWj0q_rdvd8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.02
3714,0618056807,Baumgartner's Bombay,Anita Desai,Fiction,http://books.google.com/books/content?id=x3xoZHiciKoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000,3.47
3715,0618056815,The 42nd Parallel,John Dos Passos,Fiction,http://books.google.com/books/content?id=TFlVe4ySsKQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000,3.82
3716,0618056823,Nineteen Nineteen,John Dos Passos,Fiction,http://books.google.com/books/content?id=rMXfXAIZIJEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4
3717,0618056831,The Big Money,John Dos Passos,Fiction,http://books.google.com/books/content?id=L0ystQhdbmAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000,4.04
3718,0618056998,The Letters of J.R.R. Tolkien,John Ronald Reuel Tolkien,Biography & Autobiography,http://books.google.com/books/content?id=vGFR3sZmpmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.14
3719,0618057021,J.R.R. Tolkien,Humphrey Carpenter,Biography & Autobiography,http://books.google.com/books/content?id=PaP8XzOxTpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.06
3720,0618057072,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,Philosophy,http://books.google.com/books/content?id=6Q0kSEh_beUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.24
3721,0618074511,Clear Light of Day,Anita Desai,Fiction,http://books.google.com/books/content?id=HBKAELY0tV4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000,3.68
3722,0618083553,The History of the Lord of the Rings,John Ronald Reuel Tolkien;Christopher Tolkien,Fiction,http://books.google.com/books/content?id=_NsHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.38
3723,061808357X,The Return of the Shadow,John Ronald Reuel Tolkien;Christopher Tolkien,Fiction,http://books.google.com/books/content?id=CzXSh4NhOy4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.02
3724,0618083618,J.R.R. Tolkien,Wayne G. Hammond;Christina Scull,Art,http://books.google.com/books/content?id=DiU0zVedmA8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.13
3725,0618084746,The Heart is a Lonely Hunter,Carson McCullers,Fiction,http://books.google.com/books/content?id=HdCPQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.98
3726,0618111204,Once a Wolf,Stephen R. Swinburne;Jim Brandenburg,Juvenile Nonfiction,http://books.google.com/books/content?id=UkZWugAVvPYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2001,4.06
3727,061812733X,Stern Men,Elizabeth Gilbert,Fiction,http://books.google.com/books/content?id=coBvZTs5Yf8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2001,3.39
3728,0618127364,Colter,Rick Bass,Biography & Autobiography,http://books.google.com/books/content?id=3irVaKvVuLIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2001,3.86
3729,0618131701,Chimera,John Barth,Fiction,http://books.google.com/books/content?id=m7UiIU8WxCsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2001,3.73
3730,0618134301,Henry Adams and the Making of America,Garry Wills;Pulitzer Prize-Winning Journalist and Historian Garry Wills,Biography & Autobiography,http://books.google.com/books/content?id=idzRhAdjnysC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,3.79
3731,0618134328,Nixon Agonistes,Garry Wills,Biography & Autobiography,http://books.google.com/books/content?id=5cVKKLSC788C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,4.12
3732,0618153977,The Lord of the Rings,J. R. R. Tolkien,Fiction,http://books.google.com/books/content?id=Ye0OAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.49
3733,0618181903,Hear the Wind Blow,Mary Downing Hahn,Juvenile Fiction,http://books.google.com/books/content?id=BVFAmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,4.05
3734,0618196250,Midnight is a Place,Joan Aiken,Juvenile Fiction,http://books.google.com/books/content?id=HV8MmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.91
3735,0618249060,Silent Spring,Rachel Carson,Nature,http://books.google.com/books/content?id=HeR1l0V0r54C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,3.97
3736,0618251324,The Best American Sports Writing 2003,Glenn Stout;Buzz Bissinger,Sports & Recreation,http://books.google.com/books/content?id=rLEqAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.85
3737,0618251456,Two of Us,Peter Smith,Biography & Autobiography,http://books.google.com/books/content?id=GhRKYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.53
3738,0618254110,Queen of Scots,John Alexander Guy,History,http://books.google.com/books/content?id=PmqqAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.95
3739,0618257764,Inventing America,Garry Wills,History,http://books.google.com/books/content?id=V-XP_riSQU8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,3.92
3740,0618258027,The Lord of the Rings,Jude Fisher,Fiction,http://books.google.com/books/content?id=_2qFvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.51
3741,0618260226,The Lord of the Rings,Brian Sibley,Performing Arts,http://books.google.com/books/content?id=7bT5gO7CrVMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.46
3742,0618260307,"The Hobbit, Or, There and Back Again",John Ronald Reuel Tolkien,Juvenile Fiction,http://books.google.com/books/content?id=ljWL5A7D2JAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.26
3743,0618260587,The Lord of the Rings,John Ronald Reuel Tolkien,Fiction,http://books.google.com/books/content?id=c-izugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.49
3744,0618329676,The Best American Mystery Stories 2004,Nelson DeMille;Otto Penzler,Fiction,http://books.google.com/books/content?id=WeSBCKu7Cd8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.53
3745,0618339558,Fergus and the Night-Demon,Jim Murphy,Juvenile Fiction,http://books.google.com/books/content?id=OKeoo26uyvUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.71
3746,0618346252,The Fellowship of the Ring,J. R. R. Tolkien,Fiction,http://books.google.com/books/content?id=S35cUR-u4y4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,4.35
3747,0618380442,The Hermit's Story,Rick Bass,Fiction,http://books.google.com/books/content?id=tL1PmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,4.12
3748,0618391002,The Lord of the Rings,Chris Smith,Literary Criticism,http://books.google.com/books/content?id=Wu8x5MNS1rAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,4.53
3749,0618391029,JRR Tolkien Companion & Guide,Christina Scull;Wayne G. Hammond,Literary Criticism,http://books.google.com/books/content?id=wohlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.53
3750,061839110X,The Maps of Tolkien's Middle-earth,Brian Sibley,Fiction,http://books.google.com/books/content?id=gCENA64Y-O4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,4.13
3751,0618422536,Understanding the Lord of the Rings,Neil D. Isaacs;Rose A. Zimbardo,Literary Criticism,http://books.google.com/books/content?id=GEWXQbASXZUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,4.02
3752,0618439099,Dunk,David Lubar,Juvenile Fiction,http://books.google.com/books/content?id=ulrb63WKXlMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,3.8
3753,0618445579,The Bake Shop Ghost,Jacqueline K. Ogburn;Marjorie Priceman,Juvenile Fiction,http://books.google.com/books/content?id=Qwi5oabCNkwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,4.26
3754,0618446702,Reefer Madness,Eric Schlosser,Business & Economics,http://books.google.com/books/content?id=xpoumAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.77
3755,0618446710,The Last Shot,Darcy Frey,Sports & Recreation,http://books.google.com/books/content?id=VXp3l0ZXZscC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,4.16
3756,0618446877,Dark Star Safari,Paul Theroux,Travel,http://books.google.com/books/content?id=NO5sC72BSNgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,3.96
3757,0618470220,The Best American Sports Writing 2006,Glenn Stout;Michael Lewis,Sports & Recreation,http://books.google.com/books/content?id=4bry8JuAiPEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.75
3758,0618471162,"Since 1500, Chapters 15-30",Richard W. Bulliet,Science,http://books.google.com/books/content?id=DS0C7QE9ZvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4
3759,061847790X,Trip to the North Pole,Ellen Weiss;Robert Zemeckis;William Broyles;Chris Van Allsburg,Fiction,http://books.google.com/books/content?id=QgVmKEDNkrsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.62
3760,0618477942,Fun Home,Alison Bechdel,Biography & Autobiography,http://books.google.com/books/content?id=muxkYCmy7-wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2006,4.09
3761,0618479031,"Natural Health, Natural Medicine",Andrew Weil,Health & Fitness,http://books.google.com/books/content?id=qliYOteXA30C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,4.12
3762,0618485228,The Namesake,Jhumpa Lahiri,Fiction,http://books.google.com/books/content?id=Nx-vY7ac1OcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2004,3.98
3763,0618506918,Entre Amis,Michael Oates;Larbi Oukada,Foreign Language Study,http://books.google.com/books/content?id=M91wPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.52
3764,0618510826,The Lord of the Rings Complete Visual Companion,Jude Fisher,Fiction,http://books.google.com/books/content?id=7_IRAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.5
3765,0618526412,The Heart is a Lonely Hunter,Carson McCullers,Fiction,http://books.google.com/books/content?id=z_Pvxz9iRJ0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000,3.97
3766,0618554599,Firefighters in the Dark,Dashka Slater;Nicoletta Ceccoli,Juvenile Fiction,http://books.google.com/books/content?id=Ee5sT-sVtyoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.62
3767,0618574816,Tolkien And The Great War,John Garth,Biography & Autobiography,http://books.google.com/books/content?id=OODLVikjYksC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,3.7
3768,0618574956,The Two Towers,John Ronald Reuel Tolkien,Fiction,http://books.google.com/books/content?id=wpCBdbLSmLcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.44
3769,0618574972,The Lord of the Rings: The return of the king,John Ronald Reuel Tolkien,Fantasy fiction,http://books.google.com/books/content?id=M7XMAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1967,4.52
3770,0618582150,The Best American Travel Writing 2006,Tim Cahill;Jason Wilson,Travel,http://books.google.com/books/content?id=H8GRNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.93
3771,0618586458,The Best American Spiritual Writing 2006,Philip Zaleski,Literary Collections,http://books.google.com/books/content?id=hJ46LRV50KUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.52
3772,061861169X,The Polar Express,Chris Van Allsburg,Juvenile Fiction,http://books.google.com/books/content?id=9946PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.3
3773,0618615385,Mcdougal Littell Science,James Trefil;Houghton Mifflin Company;Rita Ann Calvo;Kenneth Cutler,Juvenile Nonfiction,,2005,2.5
3774,0618619070,Bury the Chains,Adam Hochschild,History,http://books.google.com/books/content?id=8p6c9N5K2i0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2006,4.27
3775,061861916X,The Ancestor's Tale,Richard Dawkins;Yan Wong,Science,http://books.google.com/books/content?id=rR9XPnaqvCMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2005,4.13
3776,0618640142,The Lord of the Rings Sketchbook,Alan Lee,Art,http://books.google.com/books/content?id=JUdOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.27
3777,0618685502,Gossamer,Lois Lowry,Juvenile Fiction,http://books.google.com/books/content?id=4vJZmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.89
3778,061870986X,In the Lake of the Woods,Tim O'Brien,Fiction,http://books.google.com/books/content?id=sEQmQYilkpEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.78
3779,0618710310,Chew on this,Eric Schlosser;Charles Wilson,Juvenile Nonfiction,http://books.google.com/books/content?id=469DC75tfvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.75
3780,0618710507,The Diezmo,Rick Bass,Fiction,http://books.google.com/books/content?id=C1DnmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.46
